IDParameter,IDMacroKind,IDParameterClass,IDUnit,Name,Position,DefaultValue,SourceReference,InOut,Optional,State,MinValue,MaxValue,IDGlobal
370,48,12,0,GuardPin1,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
371,48,13,0,GuardPin2,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
372,48,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
373,48,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,308
374,48,2,40,MeasureMode,13,-1,,0,1,0,-99999999999.0,99999999999.0,314
375,48,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,316
376,48,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,311
377,48,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,321
378,48,2,5,Time,17,-1,,0,1,0,-1.0,1.0,339
379,48,2,7,Frequency,18,-1,,0,1,0,-1.0,100000.0,338
380,48,2,4,Volt,19,-1,,0,1,0,-1.0,100.0,301
381,48,2,9,SettlingWave,20,-1,,0,1,0,-1.0,100.0,305
382,48,2,1,BoardOffset,21,0,,0,1,0,-1.0,1.0,0
383,48,2,3,ResSer,22,0,,0,1,0,0.0,100000000.0,0
384,48,15,3,ResPar,23,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
385,48,24,3,ResGuardPin1,24,0,,0,1,0,0.0,100000000.0,0
386,48,26,3,ResGuardPin2,26,0,,0,1,0,0.0,100000000.0,0
387,48,25,1,CapGuardPin1,25,0,,0,1,0,0.0,1.0,0
388,48,27,1,CapGuardPin2,27,0,,0,1,0,0.0,1.0,0
400,49,4,2,Value,0,,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
401,49,5,9,TolPos,1,30,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
402,49,6,9,TolNeg,2,30,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
403,49,7,0,Pin1,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
404,49,8,0,Pin2,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
405,49,22,0,SensePin1,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
406,49,23,0,SensePin2,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
407,49,12,0,GuardPin1,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
408,49,13,0,GuardPin2,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
409,49,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
410,49,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,309
411,49,2,31,TestResult,13,-1,,0,1,0,-99999999999.0,99999999999.0,317
412,49,2,32,MeasureType,14,-1,,0,1,0,-99999999999.0,99999999999.0,312
413,49,2,9,Recycle,15,-1,,0,1,0,-1.0,1000000.0,322
414,49,2,7,Frequency,16,-1,,0,1,0,-1.0,100000.0,340
415,49,2,4,Volt,17,-1,,0,1,0,-1.0,100.0,302
416,49,2,9,SettlingWave,18,-1,,0,1,0,-1.0,100.0,306
417,49,2,2,BoardOffset,19,0,,0,1,0,-100.0,100.0,0
418,49,2,3,ResSer,20,0,,0,1,0,0.0,100000000.0,0
419,49,15,3,ResPar,21,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
420,49,24,3,ResGuardPin1,22,0,,0,1,0,0.0,100000000.0,0
421,49,25,1,CapGuardPin1,23,0,,0,1,0,0.0,1.0,0
422,50,2,37,ScopeMode,21,0,,0,1,0,-99999999999.0,99999999999.0,0
423,50,2,55,SelectView,23,0,,0,1,0,-99999999999.0,99999999999.0,0
424,50,2,9,TolPosI,0,10,,0,0,0,0.0,1000.0,0
425,50,2,9,TolNegI,1,10,,0,0,0,0.0,1000.0,0
426,50,2,9,TolPosPha,2,10,,0,0,0,0.0,180.0,0
427,50,2,9,TolNegPha,3,10,,0,0,0,0.0,180.0,0
428,50,28,0,SignalPin,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDSignal)=@15) AND ((tabPin.Test) LIKE 'F*')),0,0,0,-99999999999.0,99999999999.0,0
429,50,19,0,RefPin,5,,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)),0,0,0,-99999999999.0,99999999999.0,0
430,50,29,0,SignalGuard,6,,,0,1,0,-99999999999.0,99999999999.0,0
431,50,2,41,Wire,7,-1,,0,1,0,-99999999999.0,99999999999.0,0
432,50,2,9,Quality,8,-1,,0,1,0,-1.0,100.0,357
433,50,2,36,ViewMode,20,0,,0,1,0,-99999999999.0,99999999999.0,0
434,50,2,31,TestResult,9,-1,,0,1,0,-99999999999.0,99999999999.0,333
435,50,2,32,MeasureType,10,-1,,0,1,0,-99999999999.0,99999999999.0,378
436,50,2,9,Recycle,11,-1,,0,1,0,-1.0,1000000.0,359
437,50,2,4,Volt,12,-1,,0,1,0,-1.0,100.0,358
438,50,2,9,PointWF,13,-1,,0,1,0,-1.0,1024.0,281
439,50,2,9,ViewWFNumber,22,-1,,0,1,0,-1.0,108.0,0
440,50,2,9,BurstNr,14,-1,,0,1,0,-1.0,108.0,282
441,50,2,7,StartFreq,15,-1,,0,1,0,-1.0,100000.0,283
442,50,2,7,StopFreq,16,-1,,0,1,0,-1.0,1025000.0,284
443,50,2,9,SettlingWave,17,-1,,0,1,0,-1.0,100.0,360
444,50,2,9,Scale,18,-1,,0,1,0,-1.0,1.0,285
445,50,2,6,RangeI,19,-1,,0,1,0,-1.0,0.5,286
476,53,4,0,Value,2,,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,-99999999999.0,99999999999.0,0
478,53,34,0,PinList,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1)),0,1,0,-99999999999.0,99999999999.0,0
479,53,9,0,Name,0,Template,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
483,54,2,3,Value,0,-1,,0,0,0,-1.0,100000000.0,382
484,54,7,0,Pin1,1,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
485,54,8,0,Pin2,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
487,54,2,31,TestResult,3,-1,,0,1,0,-99999999999.0,99999999999.0,347
488,54,2,32,MeasureType,4,-1,,0,1,0,-99999999999.0,99999999999.0,349
489,54,2,9,Recycle,5,-1,,0,1,0,-1.0,1000000.0,350
490,54,2,5,Time,6,-1,,0,1,0,-1.0,1.0,348
491,54,2,4,Volt,7,-1,,0,1,0,-1.0,100.0,351
492,54,16,1,CapPar,8,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
496,55,2,3,Value,0,-1,,0,0,0,-1.0,100000000000.0,381
497,55,7,0,Pin1,1,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
498,55,8,0,Pin2,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
499,55,29,0,GuardPin1,3,,,0,1,0,-99999999999.0,99999999999.0,0
501,55,2,31,TestResult,6,-1,,0,1,0,-99999999999.0,99999999999.0,344
502,55,2,32,MeasureType,7,-1,,0,1,0,-99999999999.0,99999999999.0,345
503,55,2,9,Recycle,8,-1,,0,1,0,-1.0,1000000.0,346
504,55,2,5,Time,9,-1,,0,1,0,-1.0,1.0,342
505,55,2,4,Volt,10,-1,,0,1,0,-1.0,500.0,343
506,55,16,1,CapPar,11,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
507,55,2,41,Wire,5,-1,,0,1,0,-99999999999.0,99999999999.0,0
508,55,24,3,ResGuardPin1,12,0,,0,1,0,0.0,1000000000.0,0
509,55,25,1,CapGuardPin1,13,0,,0,1,0,0.0,1.0,0
516,59,4,2,Value,0,,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
517,59,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
518,59,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
519,59,7,0,Pin1,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
520,59,8,0,Pin2,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
521,60,7,0,Pin1,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
522,60,8,0,Pin2,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
523,60,2,24,Mode,0,0,,0,0,0,-99999999999.0,99999999999.0,0
524,60,2,5,Time,7,-1,,0,1,0,-1.0,1.0,0
554,41,2,9,SHeadRotation,13,0,,0,0,0,-99999999999.0,99999999999.0,0
577,68,2,4,Value,0,0.01,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
578,68,5,9,TolPos,1,80,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
579,68,6,9,TolNeg,2,30,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
580,68,39,0,RefPin,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDSignal)=@40) AND ((tabPin.Test) LIKE 'F*')),0,0,0,-99999999999.0,99999999999.0,0
581,68,28,0,TestPin,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDSignal)=@15) AND ((tabPin.Test) LIKE 'F*')),0,0,0,-99999999999.0,99999999999.0,0
582,68,19,0,GroundPin,5,,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)),0,0,0,-99999999999.0,99999999999.0,0
583,68,31,0,SenseGroundPin,6,,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)))) AND ((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)) ORDER BY tabPin.Test,0,0,0,-99999999999.0,99999999999.0,0
584,68,2,7,Frequency,7,-1,,0,1,0,-1.0,100000.0,329
585,68,2,6,CurrentDRA,8,-1,,0,1,0,-1.0,0.5,325
586,68,2,6,CurrentDRB,9,-1,,0,1,0,-1.0,0.5,326
587,68,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,362
588,68,2,31,TestResult,10,-1,,0,1,0,-99999999999.0,99999999999.0,361
589,68,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,363
590,52,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,303
591,52,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
592,52,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
593,52,7,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
594,52,8,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
595,52,22,0,SenseAnode,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
596,52,23,0,SenseCatode,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
597,52,12,0,GuardAnode,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
598,52,13,0,GuardCatode,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
599,52,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
600,52,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
601,52,2,35,JunctionMode,13,0,,0,1,0,-99999999999.0,99999999999.0,0
602,52,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
603,52,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
604,52,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
605,52,2,5,Time,17,-1,,0,1,0,-1.0,1.0,341
606,52,2,6,Current,18,-1,,0,1,0,-1.0,0.5,327
607,52,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
608,52,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
609,52,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
610,52,25,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
611,52,26,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
612,52,27,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
613,49,26,3,ResGuardPin2,24,0,,0,1,0,0.0,100000000.0,0
614,49,27,1,CapGuardPin2,25,0,,0,1,0,0.0,1.0,0
615,55,30,0,GuardPin2,4,,,0,1,0,-99999999999.0,99999999999.0,0
616,55,26,3,ResGuardPin2,14,0,,0,1,0,0.0,1000000000.0,0
617,55,27,1,CapGuardPin2,15,0,,0,1,0,0.0,1.0,0
621,69,7,0,Pin1,1,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
622,69,8,0,Pin2,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
623,69,2,6,Current,3,0,,0,1,0,-1.0,0.5,0
624,69,2,5,Time,4,10,,0,1,0,-1.0,60.0,0
625,69,2,31,TestResult,5,-1,,0,1,0,-99999999999.0,99999999999.0,280
626,70,7,0,TP,0,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
627,70,2,9,fLearn,1,0,,0,0,0,-99999999999.0,99999999999.0,0
628,56,2,4,Value,0,0.4,,0,1,0,0.0,100.0,0
629,56,5,9,TolPos,1,80,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
630,56,6,9,TolNeg,2,30,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
631,56,35,9,Sensor,3,0,,0,0,0,0.0,64.0,0
632,56,28,0,TestPin,5,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDSignal)=@15) AND ((tabPin.Test) LIKE 'F*')),0,0,0,-99999999999.0,99999999999.0,0
633,56,19,0,RefPin,6,,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)),0,0,0,-99999999999.0,99999999999.0,0
634,56,2,9,Quality,7,-1,,0,1,0,-1.0,100.0,364
635,56,2,31,TestResult,9,-1,,0,1,0,-99999999999.0,99999999999.0,366
636,56,2,32,MeasureType,10,-1,,0,1,0,-99999999999.0,99999999999.0,367
637,56,2,9,Recycle,11,-1,,0,1,0,-1.0,1000000.0,368
638,56,2,4,Volt,12,-1,,0,1,0,-1.0,100.0,369
639,56,2,7,Frequency,13,-1,,0,1,0,-1.0,100000.0,370
640,56,2,5,Time,14,-1,,0,1,0,-1.0,1.0,371
641,56,2,54,MeasureMode,8,-1,,0,1,0,-99999999999.0,99999999999.0,365
649,72,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
651,66,2,42,Technology,0,0,,0,1,0,-1.0,5.0,0
652,66,2,4,ValueOFF,1,-1,,0,1,0,-1.0,100.0,0
653,66,2,4,ValueON,2,-1,,0,1,0,-1.0,100.0,0
654,66,7,0,Emitter_Source,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
655,66,8,0,Base_Gate,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
656,66,32,0,Collector_Drain,5,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
657,66,12,0,GuardBase,6,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
658,66,13,0,GuardCollector,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
659,66,2,41,Wire,8,-1,,0,1,0,-99999999999.0,99999999999.0,0
660,66,2,9,Quality,9,-1,,0,1,0,-1.0,100.0,356
662,66,2,43,TestMode,10,-1,,0,1,0,-1.0,5.0,353
663,66,2,31,TestResult,11,-1,,0,1,0,-99999999999.0,99999999999.0,319
664,66,2,32,MeasureType,12,-1,,0,1,0,-99999999999.0,99999999999.0,355
665,66,2,9,Recycle,13,-1,,0,1,0,-1.0,1000000.0,324
666,66,2,5,Time,14,-1,,0,1,0,-1.0,1.0,330
667,66,2,4,Volt_C_D,15,-1,,0,1,0,-1.0,100.0,352
668,66,2,6,Current_C_D,16,-1,,0,1,0,-1.0,0.5,328
669,66,15,3,ResPar_C_D,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
670,66,16,1,CapPar_C_D,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
671,66,24,4,Volt_B_G,17,0,,0,1,0,-1.0,100.0,0
672,66,25,6,Current_B_G,18,0,,0,1,0,-1.0,0.5,0
673,66,26,3,ResPar_B_G,21,0,,0,1,0,0.0,100000000.0,0
674,66,27,1,CapPar_B_G,22,0,,0,1,0,0.0,1.0,0
675,73,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,383
676,73,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
677,73,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
678,73,7,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
679,73,8,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
680,73,22,0,SenseAnode,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
681,73,23,0,SenseCatode,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
682,73,12,0,GuardAnode,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
